SNDR,Bw,Power,OSR,Adc,gm,Io,Vn
72.76523950443,10055.8993245336,0.0007277303725664,64,11.5246307505041,0.00032295170581,0.0002695297676172,2.2939823730356697e-11
56.5753344768014,10060.9965496839,0.0064199183364354,32,925.623608758181,0.000213139500014,0.0023777475320131,2.95706530018295e-10
72.3918857035039,10060.9965496839,0.0015393318421816,64,26.0375204237224,0.0001113896059421,0.0005701229045117,2.4626688349265803e-09
79.2517563283489,10060.9965496839,0.0011990421144376,128,166.915986847976,6.39563123057911e-05,0.0004440896720139,1.49152901046783e-10
96.0846434757921,10060.9965496839,0.0214034895042275,512,29.5247676454138,0.000355751603016,0.007927218334899,8.555120915453219e-11
59.3927853531727,10066.0963585616,0.0201611972316222,32,40.8273879737718,0.0006626156586436,0.0074671100857859,3.41334432769927e-09
67.8144695126055,10066.0963585616,0.0223060776858316,64,341.097068159449,9.69459362806866e-05,0.0082615102540117,3.3303048327452302e-09
89.8105997951549,10066.0963585616,0.0024365643822771,256,39.3837260936364,0.0004708519671854,0.0009024312526952,5.5588469916758897e-11
50.5168588446794,10066.0963585616,0.0003967332778624,512,460.717992269666,0.0001202596256387,0.0001469382510601,1.36446358524508e-08
61.1275828039981,10071.1987524766,0.001391425815001,32,158.331457008545,0.0003694873160114,0.0005153428944448,1.11732875608012e-09
69.0398841639454,10071.1987524766,0.0013370285925289,64,30.9933286862395,5.30993318992931e-05,0.0004951957750107,2.96118281395038e-08
82.146639174697,10071.1987524766,0.0065531702483377,128,416.144215546371,0.0002608575099427,0.0024271000919769,1.00746999901314e-08
93.3167759736354,10071.1987524766,0.0029733076431597,512,56.0178053561855,0.0002668722827361,0.0011012250530221,6.29049618727993e-08
78.7237769184754,10076.3037327392,0.003481510213067,128,75.6818610931092,0.0002258889155042,0.0012894482270618,9.63610850195265e-08
96.0765926387315,10076.3037327392,0.0026949766827178,512,38.0009071709255,0.0004411555631058,0.0009981395121177,1.31479204532956e-08
57.9842408515396,10081.4113006603,0.0038404493973513,32,85.2381150506109,0.0001842876308573,0.0014223886656856,8.14291015493651e-09
62.5149266231948,10081.4113006603,0.016573288348962,64,10.970280730909,3.80738345087182e-05,0.0061382549440599,1.3229993847076599e-11
81.1372035890065,10081.4113006603,0.0064585686833513,128,746.233351713645,0.0005227260913932,0.0023920624753153,3.91126326293775e-10
51.6594153746197,10081.4113006603,0.0104762806841096,512,114.088927236724,3.54202790163868e-05,0.0038801039570776,6.52290045301422e-08
53.4049463030596,10086.5214575516,0.0048500323405966,32,304.036530837,2.0554724713657e-05,0.001796308274295,1.05968395031373e-11
70.44651032125,10086.5214575516,0.0004448478773274,64,158.674637815906,0.000705389239525,0.0001647584730842,6.680497984293241e-09
81.3481725904276,10086.5214575516,0.0120365789629766,128,131.264119685558,0.000260782204626,0.0044579922085098,8.90558674398698e-10
52.6286635885292,10086.5214575516,0.0003308734725825,256,126.627558023684,2.01940141196612e-05,0.0001225457305861,1.3413351175839901e-09
53.9333673333213,10091.6342047254,0.0041270384748469,32,574.941660738715,6.00662843917447e-05,0.0015285327684618,2.32899202931854e-09
67.1790296617112,10091.6342047254,0.0004325641473074,64,873.796985278562,0.0005616390909035,0.0001602089434472,4.33472905720674e-09
81.248753656225,10091.6342047254,0.0023460081561455,128,318.459497596489,0.0002665250778495,0.0008688919096835,9.531075262462662e-09
55.7740929000539,10091.6342047254,0.0156080907221921,256,380.205210872103,1.08167889180152e-05,0.0057807743415526,4.5176649883679004e-11
57.5865531600608,10091.6342047254,0.0005641530559759,512,178.47426953332,3.10593192151004e-05,0.0002089455762873,7.98896124946768e-08
56.2406149943673,10096.7495434947,0.0010519187395316,32,277.261521368476,6.08996838822187e-05,0.0003895995331598,1.64650468469475e-10
69.4923337119045,10096.7495434947,0.0027447284054232,64,196.350574287527,0.0007271088663715,0.0010165660760826,9.80020566267999e-10
90.7855100577781,10096.7495434947,0.0006378633936094,256,26.077685185608,0.0001392322433154,0.0002362457013368,1.59795052438472e-10
102.241224181991,10096.7495434947,0.0005647486640218,512,79.5400823980865,0.0002076240544601,0.0002091661718599,1.5048669276758102e-09
54.6370029738031,10101.8674751732,0.0124102671087146,32,107.123386432084,2.10401621983678e-05,0.0045963952254498,3.77453027702831e-11
59.4735705552602,10101.8674751732,0.0135712186917002,64,10.1488078087909,3.73576905268111e-05,0.0050263772932223,1.25198253130827e-10
91.6875025650419,10101.8674751732,0.0039183434164428,256,739.936978132773,0.0002079947106419,0.0014512383023862,3.4387140008245e-10
93.9457204576509,10101.8674751732,0.0009213869041652,512,14.7465075313358,0.0004189482228044,0.0003412544089501,6.87186700243996e-10
55.5462760205403,10106.9880010752,0.0020913920731413,32,355.740618991502,0.0004186639982247,0.000774589656719,5.032519378228021e-09
77.9654554155481,10106.9880010752,0.0020101424024621,128,67.4421267997433,6.34884369640674e-05,0.000744497186097,1.13501620330039e-10
76.7667293381507,10106.9880010752,0.00802342897822,256,10.567282881732,0.0001727655203123,0.0029716403623037,1.2143679931422302e-09
53.7282753600599,10106.9880010752,0.0210250583913784,512,187.736138451997,1.98724533044331e-05,0.0077870586634734,7.44376060555872e-10
54.9159173954734,10112.1111225156,0.0045341231695962,32,580.34868738138,0.0001728635384463,0.0016793048776282,2.2253370143468197e-11
103.109003246766,10112.1111225156,0.0007312627508566,512,186.009976352181,0.0004934883511986,0.0002708380558728,2.19953964793919e-10
58.2354941375113,10117.2368408101,0.0011425680385451,32,18.3573829799222,0.0009785381420602,0.0004231733476093,3.97367839609064e-08
69.7684936753798,10117.2368408101,0.0152299710342553,64,190.943225830919,0.0003993062885252,0.0056407300126871,1.9379785926693002e-10
52.1884311319532,10117.2368408101,0.0024269000735594,128,286.412712194986,1.1805616834567e-05,0.000898851879096,2.1828973468400703e-09
82.9660100949582,10117.2368408101,0.0006582437042023,256,12.3773695302373,0.0002829222619529,0.0002437939645193,3.8325823455434603e-10
57.2103363821708,10122.365157275,0.0005928341157454,32,54.860455227743,0.0003271200802664,0.0002195681910168,6.798530249450611e-10
68.8852470902089,10122.365157275,0.0006659193718394,64,588.217530303777,0.0003342362674802,0.0002466368043849,1.33813656785675e-08
85.6888113212279,10122.365157275,0.002296799968655,256,12.9394937650596,0.0003020251372738,0.0008506666550574,1.12227865186769e-09
54.9722206333681,10127.4960732274,0.0124710195215237,32,89.1928616973047,2.4290279781497e-05,0.0046188961190828,6.281770055844279e-11
70.3542547425144,10127.4960732274,0.000469419966122,64,43.3904679737053,8.07971144533928e-05,0.0001738592467118,2.49511838040254e-08
89.6853321473512,10127.4960732274,0.0027211259955749,256,776.624100617085,0.0001447560147809,0.0010078244428055,1.64994561673768e-10
56.7400456251571,10127.4960732274,0.0035964563875208,512,407.155762566896,1.25604805090883e-05,0.001332020884267,5.05768464679302e-10
60.0929828000756,10132.6295899848,0.0008769760226631,32,12.649990943516,0.000125993827588,0.0003248059343196,6.769983318991551e-09
79.6733686600473,10132.6295899848,0.0013519632517743,128,26.9926392209464,0.000193487825686,0.0005007271302867,1.79388247294675e-10
89.5740055679849,10132.6295899848,0.0128768976815452,256,14.9465696141287,0.0004722081416758,0.0047692213635352,3.3801509326985303e-09
62.1067741955735,10137.7657088655,0.0148138094037849,32,17.4650492943571,5.97492365967345e-05,0.0054865960754758,2.8339188594008e-09
72.134398723968,10137.7657088655,0.0007016933086104,64,12.2302887603814,0.0003038467123646,0.0002598864105964,5.43247522973768e-09
50.0398951706368,10137.7657088655,0.0005395463946428,512,808.463308739537,8.88154526780148e-05,0.0001998319980158,4.4933030276005803e-10
59.9481990422366,10148.0457582739,0.0100159885476632,32,32.1137627506529,3.91428603500801e-05,0.0037096253880234,3.2723928353762e-09
66.4101665648903,10148.0457582739,0.0146231104777527,64,769.394226999932,6.66376542491072e-05,0.0054159668436121,6.92847797589208e-08
81.2250196347555,10148.0457582739,0.0010996074043272,128,26.4028073106275,6.85199752449762e-05,0.0004072620016026,5.567368018652e-09
91.634410834727,10148.0457582739,0.0003309218438863,256,576.202165158357,0.000172616598641,0.0001225636458838,1.7718942581233302e-09
59.662269254422,10153.1896914414,0.0008178938165074,32,26.500675890087,0.0003571101164383,0.0003029236357435,6.64692210966765e-10
68.6669791646176,10153.1896914414,0.0053702631868233,64,545.427078098726,6.85137403099842e-05,0.0019889863654901,9.027433962764071e-10
76.2171966254343,10153.1896914414,0.0096543139498407,128,10.8366830994739,0.0007052956317779,0.0035756718332743,2.5426886368345396e-11
88.0626253175576,10153.1896914414,0.0002793605299986,256,29.8808751879003,0.0008274838036005,0.0001034668629624,6.45380090600936e-10
56.644874794542,10158.3362320122,0.0019641844436361,32,226.340048490785,0.0009264580768048,0.0007274757198652,2.01592054028614e-09
71.3689946649224,10158.3362320122,0.0010511066706636,64,74.390610316021,0.0005499396709293,0.0003892987669124,6.436492755626149e-11
80.8355998352006,10158.3362320122,0.0005091314244742,128,31.3562384874123,0.0007109500308548,0.0001885671942497,2.1048379224483804e-09
59.0700254156228,10163.4853813081,0.0034542868348776,32,27.1078385452058,0.0007987422244126,0.0012793654943991,1.74413111534585e-08
69.0819743212939,10163.4853813081,0.026507238913422,64,116.847602487931,0.0001733144736822,0.00981749589386,4.025123482939981e-09
52.6131128939155,10163.4853813081,0.0033874443782021,512,303.698614340351,1.18421805200197e-05,0.0012546090289637,5.13122677559556e-08
57.1529792205302,10168.6371406513,0.0006008015764954,32,39.0085673484026,8.32814212206034e-05,0.0002225191024057,8.92424028162375e-10
71.86770482435,10168.6371406513,0.0030699198332234,64,20.4950857477346,0.000117375964701,0.0011370073456383,2.5720835310185603e-09
78.0696126540402,10168.6371406513,0.0064290406591734,128,22.5360229705976,7.58508105758153e-05,0.0023811261700642,1.01736292415553e-08
55.2182650238393,10168.6371406513,0.000370044483369,512,199.575076555158,2.08582205585004e-05,0.0001370535123589,2.8845136567281097e-11
55.9058518262806,10173.7915113649,0.0126074304281129,32,31.1748091939429,5.32833638780724e-05,0.0046694186770788,4.08437758493856e-11
68.31099588751,10173.7915113649,0.0065177029557834,64,51.5103077063359,0.000678319102809,0.0024139640576975,1.09814470060538e-11
82.1597404071741,10173.7915113649,0.0014837156411209,128,72.9216639575682,0.000467362870769,0.0005495243115262,4.0509685646331903e-10
56.4685897386053,10173.7915113649,0.0003040031500538,256,258.583476326639,1.45965084608299e-05,0.0001125937592791,9.61854042869597e-11
99.0229424414825,10173.7915113649,0.0191083443141106,512,66.3261281241374,0.0007624950284392,0.0070771645607817,2.0474923482795403e-09
56.0571784092618,10178.9484947724,0.0009162041467193,32,757.509776188051,0.0002685469130785,0.0003393348691553,2.20297868426426e-10
71.8336460140819,10178.9484947724,0.000335826234662,64,39.5938710882519,4.7605751745321e-05,0.0001243800869118,9.183686892450791e-10
77.7661822006611,10178.9484947724,0.0014278542804983,128,23.957321376707,5.66731955193835e-05,0.000528834918703,1.70522770508627e-10
90.741363383095,10178.9484947724,0.0003347061432283,256,342.443780043235,0.0001842429482618,0.0001239652382327,1.80021995541504e-10
56.1501122999395,10184.1080921984,0.0009204858186419,32,47.4959276778941,1.85433417949249e-05,0.000340920673571,1.85014428875575e-10
70.8701201434084,10184.1080921984,0.0037431138773557,64,24.8498134243834,0.0002112425000678,0.0013863384730947,5.40602288921944e-10
61.0084364067269,10184.1080921984,0.0157601518548946,256,356.514495048287,2.17755090647782e-05,0.0058370932795905,3.1756704791847905e-09
60.4278882340629,10184.1080921984,0.0181044516398998,512,411.113615029233,1.70680130658907e-05,0.0067053524592221,1.13922501849679e-09
71.7127888796072,10189.2703049677,0.0003509579445079,64,28.9715379276995,5.4597328035938e-05,0.0001299844238918,2.6837554990078e-11
81.8514450480382,10189.2703049677,0.0176209631046194,128,397.157783263604,0.0002547128099139,0.0065262826313405,5.49329166652196e-09
87.945530399957,10189.2703049677,0.0005899101402915,512,22.5170541106521,0.0005349946658848,0.000218485237145,9.34752838716043e-08
54.7344424437662,10194.4351344061,0.0031296001643078,32,76.3910206998976,0.000433323459208,0.0011591111719658,8.89494789576986e-10
72.1219767851176,10194.4351344061,0.0115234166401687,64,33.4520612021705,0.0001777164187505,0.0042679320889513,2.67669213897907e-08
81.3430579762748,10194.4351344061,0.0006063337402847,128,56.7750364416443,0.0001620188595929,0.0002245680519573,6.4607605916746e-11
92.4030282039295,10194.4351344061,0.0015851883207478,256,213.204653950016,0.0002901382912664,0.0005871067854621,7.175120994504051e-10
91.9587669384934,10194.4351344061,0.003453565543971,512,37.3404925081077,0.0002263604983627,0.0012790983496189,8.15053315900513e-08
60.9076352855278,10199.6025818399,0.0019264252313953,32,157.075195347071,0.0001091310904932,0.0007134908264427,2.54081071491478e-10
69.3576325776704,10199.6025818399,0.0007363875721697,64,141.621236008172,7.23554410464969e-05,0.0002727361378406,9.284459577905301e-10
80.0034066029749,10199.6025818399,0.0009450367279482,128,37.4095845132257,0.0006366683051765,0.0003500136029438,7.24553505484605e-10
88.421953805255,10199.6025818399,0.0006287154872592,256,14.053783155809,0.0006746575939535,0.0002328575878738,8.56053937818846e-09
65.3313858228884,10199.6025818399,0.0051332841458747,512,590.175626058441,2.79846136612147e-05,0.0019012163503239,3.90989641570794e-10
59.236307635448,10204.7726485962,0.0019463867420035,32,44.1396139294305,0.0003549940132657,0.0007208839785198,1.39137818423024e-09
92.8929862433899,10204.7726485962,0.0028718856904706,256,460.246888387023,0.0002320072293098,0.0010636613668409,5.992973131325781e-10
56.8945231024285,10209.9453360027,0.0189200529979921,32,829.673813354553,0.0001555736469674,0.0070074270362933,1.97749987132063e-08
69.9747991033573,10209.9453360027,0.0099396381306817,64,162.272987176397,0.0001552844267193,0.003681347455808,3.86395109158614e-08
79.723062678839,10209.9453360027,0.000672329014084,128,25.5144817613277,0.0003514617083642,0.000249010745957,7.66777585112129e-11
93.6879865621455,10209.9453360027,0.026604286953246,256,291.190867988839,0.0009296854678274,0.0098534396123133,9.92785524337259e-11
105.087256141326,10209.9453360027,0.000525207999166,512,706.676644437277,0.0004846626041586,0.0001945214811726,2.15521257819612e-11
54.0711483316314,10215.1206453877,0.0145095023119545,32,786.129915617879,1.35933886469709e-05,0.0053738897451683,1.4435920738437899e-11
72.1870264221915,10215.1206453877,0.0011362723699403,64,27.5330455792149,0.0002149116462838,0.0004208416184964,8.60985686540031e-08
79.1185839647661,10215.1206453877,0.0096448999975287,128,356.78251934985,6.85530250189916e-05,0.0035721851842699,5.200404325900669e-11
84.3145663480987,10215.1206453877,0.0029028625598822,256,38.7624799616308,0.0004609165612779,0.0010751342814378,8.18861583640384e-08
66.0909325953407,10215.1206453877,0.0003766953941419,512,409.287807888881,3.88035237697653e-05,0.0001395168126451,1.1890839676137102e-09
55.7844394755779,10220.2985780804,0.0005874594900905,32,685.926089831614,0.000106408748446,0.0002175775889224,2.34256918134043e-10
72.8995544463324,10220.2985780804,0.0151615283675218,64,30.3125601497182,0.0001999711287232,0.0056153808768599,1.78850387154964e-08
55.2637752294465,10220.2985780804,0.003887234623915,128,749.982327902305,1.20556574480376e-05,0.0014397165273759,2.3992396561145197e-11
92.5453761651429,10220.2985780804,0.0099345048620414,256,729.160569413648,0.0004566311011119,0.0036794462452005,2.82362365713168e-10
100.479414825779,10220.2985780804,0.0043765255532019,512,129.595455592909,0.0002698395646837,0.0016209353900747,4.5435868179984005e-10
56.5188015643103,10225.4791354103,0.0006058122978801,32,54.1820862414664,0.0003587014588372,0.0002243749251408,6.34735734559651e-08
65.5046906931741,10225.4791354103,0.0189635578218867,64,10.2769502770188,0.0001612302487807,0.0070235399340321,7.04287039513207e-10
80.4629999409844,10225.4791354103,0.0016171343358875,128,40.6118349011459,0.0008979348134346,0.0005989386429213,6.20874949698432e-09
85.9729787590182,10225.4791354103,0.000759287306235,256,27.5963861369253,0.00049346009589,0.0002812175208277,5.48610449358847e-08
92.3979674847706,10225.4791354103,0.0067924023988209,512,13.6497546745107,0.0004680348268777,0.0025157045921559,2.21963845893905e-10
57.9084765321776,10230.662318708,0.0008878542381081,32,113.1562297846,0.0006991258039377,0.000328834903003,1.6648219406481097e-11
71.1359345084981,10230.662318708,0.0249522726022771,64,19.3526206685993,0.0001429801595519,0.0092415824452878,1.5866765402722e-09
103.7001310128,10230.662318708,0.0172598824451062,512,272.211170264416,0.0003498405042196,0.006392549053743,1.44321774730821e-10
56.2511791487462,10235.8481293045,0.0035644659280326,32,734.392883951319,0.0004181492576434,0.001320172565938,1.84735509837957e-10
69.6000931279421,10235.8481293045,0.0005035145514336,64,63.9774026921845,0.0004028782932844,0.0001864868709013,7.72582468185653e-08
82.3244777114223,10235.8481293045,0.0144454598184899,128,373.795777027871,0.0002736406466391,0.0053501703031444,1.0346667189833799e-11
88.7437611246593,10235.8481293045,0.0046587652046998,256,15.2469049826632,0.0003912622064201,0.0017254685943332,1.0071050703466599e-11
56.1668685190058,10241.0365685315,0.0051700188360329,32,20.7548316478241,0.0001363070970398,0.0019148217911233,1.3255613081062301e-09
70.9704630046664,10241.0365685315,0.0005539066661784,64,90.7153649877736,0.0006624996452405,0.0002051506171031,2.02344805548979e-11
50.8412430980296,10241.0365685315,0.0073704080278102,128,220.55683671119,1.01961842948514e-05,0.0027297807510408,7.3662453377756e-11
60.9248126022803,10246.2276377215,0.0043829706402177,32,27.4653080822552,0.0004738042331302,0.0016233224593398,2.48047958081587e-10
72.2799510462501,10246.2276377215,0.0134412693653973,64,45.72985438916,0.0001412770489456,0.0049782479131101,1.5252815087187398e-11
81.2537620942561,10246.2276377215,0.0008225176555212,128,34.2178005615722,0.0001282610592672,0.0003046361687115,8.44560179180354e-10
63.8524698778205,10251.4213382076,0.0077208373418361,32,13.9323807479154,0.0004651714275919,0.0028595693858652,4.4640813685198003e-10
69.4881640079891,10251.4213382076,0.0135266808380892,64,266.157746977402,0.0006390196928909,0.0050098817918848,2.3176099461951303e-09
82.9769149749582,10251.4213382076,0.0047346952006941,128,162.225638772392,0.0003713120479421,0.0017535908150719,1.91349673776765e-11
91.7954153528782,10251.4213382076,0.0031916902232959,256,290.486024879403,0.000759210709185,0.0011821074901096,2.18430901685257e-08
56.1300751345786,10256.6176713236,0.0231173208466443,32,127.449790130071,4.18778212004103e-05,0.0085619706839423,4.480744218107061e-09
69.8092687064612,10256.6176713236,0.000593106900051,64,175.507773621237,0.000355574674604,0.0002196692222411,5.97794859293777e-11
79.5231187358928,10256.6176713236,0.0053789329302321,128,180.992129945023,0.0001882440302531,0.0019921973815674,1.48838268003799e-08
89.0298281101876,10256.6176713236,0.0004003365585588,256,14.2816788686908,0.0009054310648154,0.0001482727994662,9.60223262256796e-09
55.460049734392,10261.8166384038,0.0013996440973377,32,406.359386219281,0.0002573373284562,0.0005183867027176,2.5819916428049098e-11
82.4640608061598,10261.8166384038,0.0211123743670769,128,20.4096078770939,0.0001187399262908,0.0078193979137321,1.55418106465055e-09
92.2783696587081,10261.8166384038,0.0074307566894924,512,609.508474022956,0.0002668994586047,0.0027521321072194,9.45469768643144e-08
56.3646551663787,10267.0182407835,0.0022542017677203,32,55.4357287608908,2.94953272612806e-05,0.0008348895436001,2.63671196128976e-08
68.0584522181782,10267.0182407835,0.0006976056312975,64,106.190418461581,7.1516854510082e-05,0.0002583724560361,9.90459202559903e-08
81.6015771504015,10267.0182407835,0.0003769284419611,128,56.7843213700713,0.0002599549788829,0.0001396031266522,4.60070301341173e-10
92.9964182848661,10267.0182407835,0.0090124400722487,512,89.4238605435105,0.0008192843340404,0.0033379407674995,4.65803456373272e-08
55.5564834808733,10272.2224797984,0.0148610963579043,32,304.787705959572,0.0008883289459775,0.0055041097621867,5.724262191399801e-10
66.4686896482474,10272.2224797984,0.0026923919399697,64,71.2113385270344,4.41817305925477e-05,0.0009971821999887,6.6097765580449e-08
92.072731696189,10272.2224797984,0.0061485495667589,256,198.536269050023,0.0002772427718677,0.0022772405802811,6.45518141031281e-10
55.2936177717767,10277.429356785,0.0051181214262369,32,333.687690296199,0.0005305723483543,0.0018956005282359,4.66057489906743e-10
72.159332498463,10277.429356785,0.0219083406651774,64,24.3586010722288,0.0007678150680241,0.008114200246362,3.59348034151276e-08
80.9612324110816,10277.429356785,0.0010416393171107,128,738.777831480154,0.0002717529666088,0.0003857923396706,6.1787662243113504e-09
52.0307330451069,10277.429356785,0.0008995848917415,256,131.922888532386,9.4620892203445e-05,0.0003331795895339,2.26764729137457e-10
60.2034220681968,10282.6388730805,0.0003792993096925,32,148.88448011501,0.0002033723019677,0.000140481225812,2.62473019898968e-08
80.1387216927234,10282.6388730805,0.0010871001623234,128,282.730272742858,0.0005629051073764,0.0004026296897494,9.66640601882016e-10
91.0414923914381,10282.6388730805,0.0004441005497587,256,82.7816388095532,0.0008241134882372,0.0001644816850958,2.09297516639522e-08
105.500900537458,10282.6388730805,0.017004918062162,512,364.319408520459,0.0008701950409386,0.0062981178008007,1.31452655728073e-10
58.4887396624063,10287.8510300227,0.0008511663478732,32,47.4837891651459,0.0002651365211946,0.0003152467955086,1.84205427552362e-11
69.8510118918796,10287.8510300227,0.0032935529081404,64,48.5531776491619,0.0009105508150539,0.0012198344104224,9.59046987646242e-11
60.7466401345601,10287.8510300227,0.0268861687090737,256,684.048363862518,2.22259972558251e-05,0.0099578402626198,1.70485856019724e-10
57.6523899452472,10293.0658289502,0.0078469343671746,32,24.8133107033883,7.90201372834849e-05,0.0029062719878424,1.3304214399295201e-09
70.0760534038008,10293.0658289502,0.0092034732218388,64,621.580483777623,9.81483158062757e-05,0.0034086937858662,1.39899345406085e-09
58.6749704801445,10293.0658289502,0.0110978721549988,512,554.523713495298,1.17174660200197e-05,0.0041103230203699,4.19999846986399e-09
59.4827922836675,10298.283271202,0.0145521419022148,32,10.1549277077704,0.0001896266434913,0.0053896821860054,1.3456399772065898e-11
73.19128796365,10298.283271202,0.0017392400538824,64,11.5095970698294,0.0005274167053601,0.0006441629829194,1.0842611529151901e-09
79.3689901139637,10298.283271202,0.0232589854087255,128,212.530842675933,6.75152069748301e-05,0.0086144390402687,2.1670733947402197e-11
