SNR,Bw,Power,OSR,Adc1,gm1,Io1,Adc2,gm2,Io2
63.5898980842586,10035.5362350383,0.0006646154385686,32,379.741316500422,0.0001466981790055,0.0004329670843511,100.0,0.0001,0.0001
89.2946729548269,10035.5362350383,0.0007722590589554,64,498.104834837956,0.0009555956509837,0.000521404017183,102.257250083437,0.000196176741575,0.0001070404004348
106.948076079196,10035.5362350383,0.0054298345996593,128,702.129752708245,0.0002474976347326,0.0036660464387836,144.142061453923,0.0001,0.0007526123042554
113.064169800308,10035.5362350383,0.0025577843996222,256,368.47448747545,0.0007150784003503,0.0017269322328897,100.0,0.0001468003233449,0.0003545264548038
98.0553312364648,10035.5362350383,0.0013800827191133,512,162.497294295802,0.0002014982295808,0.0009317866400478,100.0,0.0001,0.0001912889271728
64.4041326076526,10040.6231383616,0.0003513624876366,32,602.475490160759,0.0066678340375388,0.0001346309406063,123.68377610017,0.0013688571662093,0.0001
88.4679467127426,10040.6231383616,0.0006000503444008,64,233.86612072084,0.0018944275337234,0.0003714765184769,100.0,0.0003889120051282,0.0001
101.993417353897,10040.6231383616,0.000403512386112,128,170.195325426693,0.0007773141885019,0.0001842975105828,100.0,0.0001595768717902,0.0001
104.425722418996,10040.6231383616,0.0007916029183253,256,181.925516716095,0.0073314573735546,0.0005344643573193,100.0,0.0015050941442227,0.0001097215919714
101.221268661799,10040.6231383616,0.0043976968726172,512,165.364115012199,0.0008155953823461,0.0029691808586065,100.0,0.0001674357186406,0.0006095509386096
64.2186436585827,10045.7126201805,0.0003187080948568,32,395.613939484601,0.0011176308555348,0.0001035315189112,100.0,0.0002294413743897,0.0001
89.1010150679943,10045.7126201805,0.0040810311260703,64,207.12791607612,0.0023560856018732,0.0027553785205969,100.0,0.0004836870027312,0.0005656588949731
111.351451840108,10045.7126201805,0.0071912805928516,128,717.813799408425,0.0006849950790189,0.0048553170679217,147.361880603565,0.0001406244392788,0.0009967607959685
110.944212455554,10045.7126201805,0.0009074333947448,256,333.502501648448,0.0025121678785811,0.0006126693003588,100.0,0.0005157295433504,0.0001257764901752
78.895188284005,10045.7126201805,0.0007250837500672,512,628.738874517149,0.0038954888194146,0.0004895527940981,129.075455269561,0.0007997151333287,0.0001005015791734
64.7408493553357,10050.8046818019,0.0008835627486529,32,498.047960732848,0.0006957731242918,0.0005965526221266,102.245574248989,0.0001428370925072,0.0001224678549618
88.1030155586425,10050.8046818019,0.0010526024746713,64,155.349430638487,0.0031675083089422,0.0007106827073453,100.0,0.0006502661019025,0.0001458979199803
104.714842651769,10050.8046818019,0.0129597675950636,128,622.970694375963,0.0001920330029986,0.008750010514561,127.891290415158,0.0001,0.0017963126451307
108.926666741332,10050.8046818019,0.0091266423589598,256,441.341011601196,0.0001515191966052,0.0061620099294029,100.0,0.0001,0.0012650152062317
92.5729528841499,10050.8046818019,0.0074757309083454,512,115.398098807904,0.0005865174180345,0.0050473686022708,100.0,0.0001204077015509,0.0010361875599814
64.0400418234778,10055.8993245336,0.0138385999465239,32,349.629023372311,0.0005196607414738,0.0093433693274724,100.0,0.0001066825187848,0.0019181248346085
88.2006739385519,10055.8993245336,0.0003727269429206,64,167.356405927197,0.0035256447644526,0.0001549780408767,100.0,0.0007237888756917,0.0001
108.279023565682,10055.8993245336,0.0047244967228183,128,338.294799145191,0.0041828254750176,0.0031898254114075,100.0,0.0008587032302013,0.0006548476384954
111.893268790273,10055.8993245336,0.0054638499607821,256,317.702487603839,0.00024050913694,0.0036890124962609,100.0,0.0001,0.0007573270665276
64.4361087700162,10060.9965496839,0.0033229645372543,32,963.503231496809,0.0020303052580923,0.0022435567943026,197.800109552081,0.0004168067001196,0.0004605856682078
89.4311075532841,10060.9965496839,0.0068223229614154,64,632.347203940413,0.0004241350617177,0.0046062089623315,129.816218696076,0.0001,0.0009456207385558
99.8841223714372,10060.9965496839,0.0147156477670601,128,147.12981730251,0.0003896840116363,0.0099355232835655,100.0,0.0001,0.0020396896758649
93.2611494111302,10060.9965496839,0.0038033665812116,512,312.551471759531,0.0004361983819092,0.0025679085162767,100.0,0.0001,0.0005271726852957
64.2769617956158,10066.0963585616,0.0108047062357536,32,221.512207584915,0.0001464914367814,0.0072949836851702,100.0,0.0001,0.0014976063649165
89.1425437877891,10066.0963585616,0.003376244623389,64,599.100827175063,0.0085809012065295,0.0022795297629903,122.990982670474,0.0017615957510286,0.000467970653452
106.982881782813,10066.0963585616,0.0019858776275393,128,287.931683804389,0.0084007882383737,0.0013407995162058,100.0,0.0017246198866325,0.000275256255011
106.433263161599,10066.0963585616,0.000990998614327,256,226.375179487226,0.0047461122296057,0.0006690897990007,100.0,0.0009743418478255,0.0001373592025601
111.534029971958,10066.0963585616,0.0084992813239413,512,473.429732304173,0.0002204438615445,0.0057384363110821,100.0,0.0001,0.0011780586653833
64.6289198478871,10071.1987524766,0.001604397420287,32,248.062133607415,0.0040455209292375,0.0010832365776677,100.0,0.000830515619294,0.0002223804827313
89.4100542630802,10071.1987524766,0.0005302564645838,64,403.76809124968,0.0014315150140339,0.0003050061567465,100.0,0.0002938794778731,0.0001
97.8996470447148,10071.1987524766,0.0146077148041721,128,125.852771268813,0.0047997762962542,0.0098626504829377,100.0,0.0009853586850452,0.0020247294271845
101.406401700721,10071.1987524766,0.0010883838943364,256,140.423868402754,0.0084569302990999,0.0007348411496939,100.0,0.0017361454377663,0.0001508574700751
98.7965300464087,10071.1987524766,0.004148093230865,512,111.210561474055,0.003685720938398,0.0028006566567809,100.0,0.0007566513339669,0.0005749541624976
64.3081729677392,10076.3037327392,0.0067164768281295,32,167.29051683614,0.0002376567677783,0.0045347451206859,100.0,0.0001,0.0009309497387663
82.1690776628718,10076.3037327392,0.0003323330784395,64,105.494903742976,0.0001380600218371,0.0001165076937519,100.0,0.0001,0.0001
100.441054228818,10076.3037327392,0.0118703174844971,128,143.249487467442,0.0009557907506895,0.008014449490598,100.0,0.0001962167941061,0.0016453073901757
51.1162161076,10076.3037327392,0.000351618091026,256,227.823515962445,0.0002620500585448,0.0001348743724057,100.0,0.0001,0.0001
103.221971820785,10076.3037327392,0.007257325507985,512,158.285339531857,0.0050338897480822,0.0048999084309698,100.0,0.0010334204505956,0.0010059150740318
64.584974260593,10081.4113006603,0.0013145311616844,32,479.99496927749,0.0003268378093131,0.0008875283759593,100.0,0.0001,0.00018220303187
89.6932984096142,10081.4113006603,0.0004154281031766,64,267.030754947728,0.0036338746792485,0.0001956458125492,100.0,0.0007460076792241,0.0001
100.09902498947,10081.4113006603,0.0005139025566604,128,713.116924420187,0.0002578947509073,0.0002894310063432,146.397646798368,0.0001,0.0001
102.419242933327,10081.4113006603,0.0145380094948238,256,300.867255337501,0.000110725474575,0.0098155877416312,100.0,0.0001,0.0020150677933861
89.6649309462203,10081.4113006603,0.000791068182375,512,120.128666571074,0.0018914322137958,0.0005341033211238,100.0,0.0003882970880315,0.0001096474739024
64.6173867865907,10086.5214575516,0.0147154922454987,32,196.150468726007,0.0003827582846618,0.0099354182805021,100.0,0.0001,0.0020396681195101
90.0216851746281,10086.5214575516,0.000320250340118,64,851.362028967286,0.0051285191413176,0.0001050003239219,174.778347485769,0.0010528471673277,0.0001
101.240901708204,10086.5214575516,0.0045950333635292,128,572.582888574809,0.0001348324147885,0.0031024159924715,117.547045391637,0.0001,0.0006369031292543
107.996537894452,10086.5214575516,0.0087703360270679,256,271.527520898867,0.0018479674404778,0.005921443566805,100.0,0.0003793740905335,0.0012156287056774
104.703924275811,10086.5214575516,0.0019282985783491,512,401.684461557318,0.0001015789496097,0.0013019240284984,100.0,0.0001,0.0002672754040123
64.4738244069782,10091.6342047254,0.0084040151481676,32,136.471004346519,0.0006297749824822,0.0056741157101464,100.0,0.0001292881605956,0.0011648541202447
89.3400979085023,10091.6342047254,0.0067791465559751,64,337.11401059155,0.0002170420076322,0.0045770576678494,100.0,0.0001,0.0009396361927301
106.157546171695,10091.6342047254,0.0110216321667844,128,268.357591767025,0.0062867574100578,0.0074414449672478,100.0,0.0012906249442515,0.0015276737862734
112.973896049208,10091.6342047254,0.0128700293154734,256,454.43363628392,0.0002114378367251,0.008689422168033,100.0,0.0001,0.0017838743043041
96.5683407160431,10091.6342047254,0.0052867564837212,512,131.848949413548,0.000340479478232,0.0035694447821815,100.0,0.0001,0.0007327806963955
64.0053281023418,10096.7495434947,0.0052550101702365,32,127.313795204286,0.0081164613427103,0.0035480107113347,100.0,0.0016662496712847,0.0007283804396833
89.3187539771928,10096.7495434947,0.0051210504303654,64,386.687358302625,0.0003423594235934,0.0034575654835324,100.0,0.0001,0.0007098127012649
105.142893063203,10096.7495434947,0.0006505930955784,128,228.195773084212,0.0016951751997704,0.0004196124719795,100.0,0.0003480069700479,0.0001
111.811595110662,10096.7495434947,0.0026300585057166,256,340.425866110934,0.000638370361218,0.0017757293416046,100.0,0.0001310527284766,0.0003645441414437
64.0945339909939,10101.8674751732,0.000446030770315,32,385.438271589693,0.0014150674344997,0.0002247912098238,100.0,0.0002905029110621,0.0001
87.939460018473,10101.8674751732,0.0007162095996776,64,156.75749823521,0.0030570119675424,0.0004821043806453,100.0,0.0006275820176986,0.0001
113.342479903913,10101.8674751732,0.0012547750439875,128,966.620663868307,0.0071260594788908,0.0008471830029175,198.440095433234,0.0014629274708394,0.0001739204242495
71.8471569764111,10101.8674751732,0.0004794038515211,512,145.258893246291,0.0003601074619962,0.0002565750966867,100.0,0.0001,0.0001
64.7712331238061,10106.9880010752,0.0007738692029789,32,967.689302796163,0.0001723174698691,0.0005224911336789,198.659479126087,0.0001,0.0001072635774362
89.0948959510767,10106.9880010752,0.0092855949328149,64,944.89072591007,0.0009081368891509,0.0062693294999389,193.979099384449,0.0001864338076825,0.0012870471227995
99.9983935466861,10106.9880010752,0.0023674373497423,128,142.412861813782,0.0004566008530677,0.0015984161406336,100.0,0.0001,0.0003281430486081
94.7598133462774,10106.9880010752,0.0044210547090859,256,134.214902408827,0.0001227342226796,0.0029849513045809,100.0,0.0001,0.0006127884948932
77.1327588388607,10106.9880010752,0.0011061804703621,512,350.847023982161,0.0008303707743583,0.0007468568148056,100.0,0.0001704689976823,0.0001533241975315
64.2762259644103,10112.1111225156,0.0006772276894374,32,313.019817646225,0.0067809320309239,0.0004449787518452,100.0,0.0013920753503839,0.0001
88.5179213542177,10112.1111225156,0.0017475290424388,64,223.319402942145,0.0043656557783387,0.0011798743599125,100.0,0.0008962369434719,0.0002422195069193
107.437225553312,10112.1111225156,0.0018547514344307,128,728.467421833359,0.0002748798857423,0.0012522674063497,149.548990738634,0.0001,0.0002570812656016
106.527451726059,10112.1111225156,0.0004895961191815,256,371.614865014083,0.0002193433314566,0.0002662820182681,100.0,0.0001,0.0001
112.944258478862,10112.1111225156,0.0034432080206119,512,363.896632314471,0.0048791596119716,0.0023247412550554,100.0,0.0010016554944717,0.0004772522394303
63.6760697186376,10117.2368408101,0.0006112560167236,32,148.461062919524,0.0003588739072793,0.0003821485873558,100.0,0.0001,0.0001
88.8376423230238,10117.2368408101,0.0011609939554039,64,168.33974721121,0.0022013926945842,0.0007838650842007,100.0,0.00045192968941,0.0001609217223777
108.692052280304,10117.2368408101,0.0004930887208951,128,850.956631792443,0.000641606100146,0.0002696083056144,174.695122434753,0.0001317170018215,0.0001
108.257212030507,10117.2368408101,0.009679472349301,256,234.261963523771,0.0002898386286553,0.0065352626280156,100.0,0.0001,0.0013416412332784
63.8606150899496,10117.2368408101,0.0006946410882497,512,310.464531606323,0.0008460730632385,0.0004615629411902,100.0,0.000173692561817,0.0001
63.9375765674268,10122.365157275,0.0003629976809967,32,260.5529130157,0.0023786233815378,0.0001457120771397,100.0,0.0004883138427262,0.0001
83.3873603960442,10122.365157275,0.0003444779173476,64,166.381600905823,0.000138285348669,0.0001280742069977,100.0,0.0001,0.0001
96.2075179670437,10122.365157275,0.002278659971455,128,143.904213528182,0.0001103412582273,0.0015384765631858,100.0,0.0001,0.0003158378952904
97.6886343599717,10122.365157275,0.0019955917520063,512,762.913814139782,0.0014211626805831,0.0013473581748084,156.620581107147,0.000291754220143,0.0002766026992654
64.5193468933479,10127.4960732274,0.0003459372184372,32,247.755444814464,0.0027146958128402,0.0001294640175592,100.0,0.0005573070350227,0.0001
89.2686910602908,10127.4960732274,0.0007860602636097,64,226.149606155136,0.0007481376235987,0.0005307221384343,100.0,0.0001535871381333,0.0001089533420255
103.415800820353,10127.4960732274,0.0005062681425915,128,230.467177510476,0.0004999283945114,0.0002821601358015,100.0,0.0001026316134393,0.0001
97.1005815565806,10127.4960732274,0.0006120398233547,256,263.036522987155,0.0005586269115956,0.0003828950698616,100.0,0.0001146819862147,0.0001
104.170313982616,10127.4960732274,0.0101927489796191,512,172.521886381076,0.0021831863303671,0.0068818101937198,100.0,0.0004481920570711,0.0014127848934349
63.9192242498286,10132.6295899848,0.001481567188511,32,131.634632214316,0.0054372957453799,0.0010003056291254,100.0,0.0011162367275431,0.0002053553704425
89.2488009110472,10132.6295899848,0.0004565969317439,64,860.661616935969,0.0011620827618469,0.0002348542207084,176.687484330217,0.0002385670230133,0.0001
86.7045112539084,10132.6295899848,0.0003373017121636,128,101.141451421403,0.0017806601223668,0.0001212397258701,100.0,0.0003655563943797,0.0001
94.3858021046029,10132.6295899848,0.001887863520145,256,120.394950246382,0.0001066143005449,0.0012746236018628,100.0,0.0001,0.000261670827709
124.13383154062,10132.6295899848,0.0018699549762942,512,531.840097594289,0.0028981506195034,0.0012625323397437,109.182850798449,0.0005949689542251,0.0002591885807444
64.2438069532642,10137.7657088655,0.006688893686736,32,939.947238736937,0.0046801806367802,0.0045161218872485,192.964237915955,0.0009608065779296,0.00092712652625
89.9625185446599,10137.7657088655,0.0003469563924889,64,957.981874350093,0.000410737920745,0.0001304346595133,196.666615638625,0.0001,0.0001
109.540517403574,10137.7657088655,0.0047357093993844,128,408.973536021045,0.0047931455726095,0.0031973958432945,100.0,0.000983997446369,0.0006564017923453
99.984807362776,10137.7657088655,0.0025239727656018,256,126.523952693117,0.0010225458383954,0.0017041037252777,100.0,0.0002099211214293,0.0003498399305048
113.175210790674,10137.7657088655,0.0082486931597268,512,379.365179942904,0.0080546889713596,0.0055692473919432,100.0,0.0016535682588918,0.0011433254277078
64.1573356395827,10142.9044311887,0.000375258010182,32,246.25079567789,0.0040988377383495,0.0001573885811257,100.0,0.0008414611671018,0.0001
88.23181296744,10142.9044311887,0.0005768298868105,64,142.030334585529,0.0007563851759197,0.0003493617969624,100.0,0.0001552802998159,0.0001
100.869370749215,10142.9044311887,0.001482164254945,128,190.093256513315,0.0001540520163592,0.0010007087488216,100.0,0.0001,0.0002054381279439
103.326561161297,10142.9044311887,0.0027496465324337,256,150.784283787053,0.0003555749304117,0.0018564712595066,100.0,0.0001,0.0003811198618817
108.900325471575,10142.9044311887,0.0031498990794347,512,881.56433069934,0.0007106400647524,0.0021267086668559,180.97865735089,0.0001458891657703,0.00043659760916
63.8244801679452,10148.0457582739,0.0016599330912008,32,235.054714259148,0.0007194732495479,0.0011207324433045,100.0,0.0001477025534821,0.0002300781074909
89.8175078254982,10148.0457582739,0.0005462771529844,64,572.807735272808,0.0002156219320203,0.0003202639552232,117.593204760949,0.0001,0.0001
96.2984633888202,10148.0457582739,0.0004407056192645,128,106.0499345865,0.006829086800268,0.0002197196373947,100.0,0.0014019611694869,0.0001
88.4600656308872,10148.0457582739,0.0004657739943123,256,182.674247437331,0.0003427379015553,0.0002435942802974,100.0,0.0001,0.0001
104.972205419706,10148.0457582739,0.0052394941972341,512,245.61487749575,0.0007683699816408,0.0035375348346711,100.0,0.0001577406920669,0.0007262298194425
64.0839980634951,10153.1896914414,0.0057770334980828,32,118.321124121263,0.0010066641228618,0.0039004637606657,100.0,0.0002066607223256,0.0008007364520875
90.3256047163261,10153.1896914414,0.0069930862740218,64,249.35858044708,0.0056645406789067,0.0047215027567493,100.0,0.0011628884369275,0.0009692897044928
108.026734434289,10153.1896914414,0.0011892646818605,128,527.771460523938,0.0003351293094547,0.0008029525525473,108.347589605819,0.0001,0.000164840238898
98.8562599007024,10153.1896914414,0.0106958037233238,256,113.570178305028,0.0001957501806549,0.0072214562764545,100.0,0.0001,0.0014825117300221
93.1068748153502,10153.1896914414,0.0124809953722289,512,673.031322332262,0.0004542435993867,0.0084267591944155,138.1683682394,0.0001,0.001729951532425
63.9742732649379,10158.3362320122,0.0031685967889045,32,111.079293754276,0.0018883278190072,0.0021393327477477,100.0,0.0003876597786699,0.0004391892398902
88.6825036050811,10158.3362320122,0.0005143683064908,64,157.452864984088,0.0039031491124909,0.0002898745776103,100.0,0.0008012877350182,0.0001
72.8863872195584,10158.3362320122,0.0003335096451426,128,614.55798707543,0.0008930484086775,0.0001176282334691,126.164223632943,0.0001833362538881,0.0001
115.181622293628,10158.3362320122,0.0124193780193539,256,473.003044925785,0.0042970206182749,0.008385157176356,100.0,0.0008821466511554,0.0017214109448476
91.9443653413078,10158.3362320122,0.0016736664906259,512,524.476769828791,0.0004166281377036,0.0011300047846863,107.67121389774,0.0001,0.000231981650812
63.7785612225331,10163.4853813081,0.0010630487539411,32,213.287779120167,0.0011553372990234,0.0007177356928853,100.0,0.0002371822292297,0.0001473458459102
89.2935036132083,10163.4853813081,0.0029407937465286,64,285.954142198753,0.0004158401059786,0.0019855275964271,100.0,0.0001,0.0004076141763238
111.841296146091,10163.4853813081,0.0013345201934833,128,626.582252989222,0.0088112810979836,0.0009010243153836,128.63271677057,0.0018088910441615,0.0001849736487288
114.997611026853,10163.4853813081,0.0005152941996779,256,461.929704526681,0.0065262266208091,0.0002907563806456,100.0,0.001339786207621,0.0001
94.2388511334679,10163.4853813081,0.0027906634801619,512,311.30568664317,0.0005287957689016,0.001884164558886,100.0,0.0001085578725635,0.0003868050920626
64.3010096881303,10168.6371406513,0.0016403428722898,32,588.459830271772,0.0008997732740103,0.0011075057692769,120.806464461911,0.0001847168191587,0.0002273627688328
87.9718676519851,10168.6371406513,0.0003285361973263,64,168.556258873356,0.0004543227471163,0.0001128916165012,100.0,0.0001,0.0001
105.627460609214,10168.6371406513,0.0084883097975803,128,296.976847166117,0.0004185865299907,0.0057310286959135,100.0,0.0001,0.0011765379366053
123.293682071948,10168.6371406513,0.0035581651788985,256,917.103880171128,0.0009422266233373,0.0024023565623017,188.274664825645,0.0001934321787685,0.0004931860897531
63.8883782203868,10173.7915113649,0.0004832809275717,32,167.849518452718,0.0012235269425167,0.0002602675500683,100.0,0.0002511810602791,0.0001
86.6856016728721,10173.7915113649,0.001356900534408,64,100.913960056782,0.0001454219285428,0.0009161347883897,100.0,0.0001,0.000188075717428
76.672271427774,10173.7915113649,0.0003310743890269,128,594.036497460886,0.0005676038335874,0.0001153089419304,121.951313119272,0.0001165248821131,0.0001
101.367943380773,10173.7915113649,0.0050929747197733,256,137.903234441761,0.001832031356981,0.0034386096835088,100.0,0.0003761025300877,0.0007059212152804
93.1279958353204,10173.7915113649,0.0036956090783603,512,111.34959502577,0.0001727865723701,0.0024951541805176,100.0,0.0001,0.0005122367565794
64.4173262937466,10178.9484947724,0.0073768668993504,32,851.029480844025,0.0002193990077626,0.0049806188622101,174.710077807929,0.0001,0.0010224843304903
89.8123347835222,10178.9484947724,0.0031294798664242,64,651.133490545326,0.000596019595675,0.0021129222831703,133.672904825458,0.0001223584285613,0.0004337673662358
110.302149598936,10178.9484947724,0.0049868978436662,128,454.990200748009,0.003432596077126,0.0033669900518696,100.0,0.0007046866662281,0.0006912182329538
110.483695680475,10178.9484947724,0.0014708697705565,256,294.822568410877,0.0003126315107057,0.000993083082973,100.0,0.0001,0.0002038726349689
100.004729036546,10178.9484947724,0.0033849460056928,512,128.089402622052,0.0010350052856964,0.002285404651262,100.0,0.0002124789540972,0.0004691767246988
64.1519028570547,10184.1080921984,0.0013065608427845,32,316.75785659626,0.0001511969402867,0.0008821470777479,100.0,0.0001,0.0001810982910234
88.1831216765811,10184.1080921984,0.0077847103020244,64,155.018594301668,0.0002901188142844,0.0052559813666312,100.0,0.0001,0.0010790142224103
103.175141405976,10184.1080921984,0.0022098959909384,128,192.437924960269,0.0030205888166051,0.0014920493762683,100.0,0.0006201046133577,0.0003063067361222
108.559491281277,10184.1080921984,0.0025006186288016,256,267.236444355969,0.0008005293275372,0.0016883357771983,100.0,0.0001643427686698,0.0003466028870206
109.786678793191,10184.1080921984,0.011799372963504,512,535.039017945932,0.0003072378542678,0.007966550074186,109.839565561118,0.0001,0.001635473993147
63.3984323082315,10189.2703049677,0.0022355531401407,32,741.231786094069,0.0005732332579125,0.0015093722428743,152.169420610165,0.0001176805614215,0.0003098629929155
89.1229789398516,10189.2703049677,0.0108024460997322,64,417.909746937842,0.0014728006288229,0.0072934577153712,100.0,0.0003023551101919,0.0014972930945677
100.549555096442,10189.2703049677,0.0085324203572906,128,151.790538910552,0.000261214464365,0.0057608107007555,100.0,0.0001,0.0011826519626177
111.500769345731,10189.2703049677,0.0053354693188628,256,449.391658858165,0.0002744514452718,0.0036023340926229,100.0,0.0001,0.0007395326293375
106.127870715085,10189.2703049677,0.0004572921080763,512,402.480526447281,0.0001190313091042,0.000235516293406,100.0,0.0001,0.0001
64.3940445518626,10194.4351344061,0.0003252179170414,32,147.796271899662,0.0002257198936971,0.0001097313495633,100.0,0.0001,0.0001
87.6618814869182,10194.4351344061,0.0071001116887415,64,138.69079771664,0.001891059599728,0.0047937628105854,100.0,0.0003882205931106,0.0009841241607746
106.992347014218,10194.4351344061,0.0097096713881935,128,588.417423576799,0.0003201770263362,0.0065556520297468,120.797758680096,0.0001,0.0013458270271235
119.30373397404,10194.4351344061,0.0032326844658338,256,647.603409310095,0.0029654766629188,0.00218260264768,132.948205175025,0.0006087904945458,0.0004480722313189
64.855751434861,10199.6025818399,0.0018059584152236,32,355.387630501918,0.0075768842481853,0.0012193239582541,100.0,0.001555478472061,0.0002503182185984
90.1317600669712,10199.6025818399,0.0012674924198544,64,314.485579552712,0.0004345291426743,0.0008557693584781,100.0,0.0001,0.0001756831397392
101.415444471603,10199.6025818399,0.0098053301803361,128,498.510602155404,0.0001336297383643,0.0066202377123926,102.340551122001,0.0001,0.0013590859915828
111.833089165173,10199.6025818399,0.0007599441882882,256,452.429070899026,0.0003376273041087,0.0005130894199472,100.0,0.0001,0.0001053334749255
70.549131915963,10199.6025818399,0.0008455568908189,512,884.332250575036,0.0012546327168906,0.0005708923119997,181.546890893598,0.0002575668464163,0.0001171999824853
64.0447154384632,10204.7726485962,0.000631522578892,32,161.151433153014,0.0001704556967049,0.0004014500751353,100.0,0.0001,0.0001
88.8789403549511,10204.7726485962,0.0019729178384603,64,159.470849500178,0.0024154612614003,0.0013320494911859,100.0,0.0004958763878576,0.0002734599393881
81.8353113560172,10204.7726485962,0.0004007661260783,128,408.620492646037,0.0004069385984161,0.0001816820248365,100.0,0.0001,0.0001
