SNDR,Bw,Power,Category
60.3368971054852,10955.0660652962,0.0161017197404659,2ndSCSDM_SingleBit
70.9618982054054,12618.8056747019,0.0038284075110147,2ndSCSDM_SingleBit
62.6504992364919,365436.386104479,0.0207998319891157,2ndSCSDM_SingleBit
55.6266138201198,15485.7384978049,0.0099590701312707,2ndSCSDM_SingleBit
83.5192395973265,58655.7962983051,0.012879494754415,2ndSCSDM_SingleBit
60.2956722554442,13636.1259276886,0.0007269480065065,2ndSCSDM_SingleBit
54.7435228598793,64290.3839368363,0.0020430046028406,2ndSCSDM_SingleBit
56.4043911246581,252435.802559999,0.0063934295871253,2ndSCSDM_SingleBit
53.9301922119972,37305.8134071518,0.0007423401005632,2ndSCSDM_SingleBit
50.7853389111341,147673.571336977,0.0008689189690871,2ndSCSDM_SingleBit
68.4540112810559,14825.3431391867,0.0008659604409072,2ndSCSDM_SingleBit
57.0586914641868,43696.0837641372,0.0005129582277943,2ndSCSDM_SingleBit
70.3309861171025,12086.7953447208,0.003012087808994,2ndSCSDM_SingleBit
90.7831853534161,10498.5180804009,0.002424769155628,2ndSCSDM_SingleBit
50.0187269677888,35336.8307541968,0.0014252891596568,2ndSCSDM_SingleBit
55.770856579688,18869.6751331783,0.0012872451665866,2ndSCSDM_SingleBit
60.1131214710995,21592.6821230609,0.0004579993225777,2ndSCSDM_SingleBit
56.5004211324476,17163.6179526739,0.011733510526462,2ndSCSDM_SingleBit
52.7687848245914,11665.5531018842,0.0002841095901467,2ndSCSDM_SingleBit
68.8810332457316,34522.6211915259,0.0068923952074683,2ndSCSDM_SingleBit
54.0636167727762,311046.476255167,0.0123276743388087,2ndSCSDM_SingleBit
54.1803413136522,16615.8860532913,0.0007839169376981,2ndSCSDM_SingleBit
50.2354932439114,21879.0649807262,0.0022619401020014,2ndSCSDM_SingleBit
98.9080380380946,16101.9449781551,0.0107663296207593,2ndSCSDM_SingleBit
74.8444411528174,20619.5416671188,0.0009748398640485,2ndSCSDM_SingleBit
68.382825715404,11402.5394822702,0.0026799351775791,2ndSCSDM_SingleBit
99.2536040094881,13754.1076767506,0.0029543933957641,2ndSCSDM_SingleBit
59.7520486162603,437241.413155982,0.0112283677432507,2ndSCSDM_SingleBit
54.4042441215877,64682.533096636,0.0060252858336063,2ndSCSDM_SingleBit
55.08654978863,10600.0907635658,0.0006411136317041,2ndSCSDM_SingleBit
54.6132973655377,10746.123665374,0.0096896072649417,2ndSCSDM_SingleBit
57.9511035135858,571959.738228942,0.0008231570885192,2ndSCSDM_SingleBit
70.8077450073178,29759.0692947875,0.0030457847601587,2ndSCSDM_SingleBit
63.3825490096587,99912.2004533197,0.003317652091897,2ndSCSDM_SingleBit
97.604585269634,20787.4080377327,0.0050303733828595,2ndSCSDM_SingleBit
53.9568836213165,59796.271062001,0.0033057937476704,2ndSCSDM_SingleBit
50.2896765515042,12812.1127694685,0.0008965313361038,2ndSCSDM_SingleBit
71.4198385776357,10461.3424081377,0.0015707721583098,2ndSCSDM_SingleBit
68.3357553362557,38967.6019939158,0.0014295671267333,2ndSCSDM_SingleBit
56.219954678462,20734.8035122573,0.0004778588831258,2ndSCSDM_SingleBit
55.6208763827051,664523.168184385,0.0035940791596321,2ndSCSDM_SingleBit
56.9262456619177,17137.54424064,0.0004630077271772,2ndSCSDM_SingleBit
54.3175983564388,58626.0793812361,0.0041501231537897,2ndSCSDM_SingleBit
68.4437802827838,10345.3594223708,0.0002142533083607,2ndSCSDM_SingleBit
68.7836331668314,17172.3180024928,0.0009172064211117,2ndSCSDM_SingleBit
54.4015072150306,20619.5416671188,0.0003371552232816,2ndSCSDM_SingleBit
56.0346242364731,27622.7615149495,0.0182793092963481,2ndSCSDM_SingleBit
55.6374139340022,13498.6189050701,0.001748576344066,2ndSCSDM_SingleBit
76.443938676536,15548.6464275678,0.0073684589027369,2ndSCSDM_SingleBit
66.4666855836404,137768.953848345,0.0024984469865254,2ndSCSDM_SingleBit
81.9897392358286,14638.7053937038,0.0103692921682958,2ndSCSDM_SingleBit
50.3187128481443,10525.1529873335,0.0063930704855931,2ndSCSDM_SingleBit
85.3841014674307,20999.1641149526,0.0154349020963583,2ndSCSDM_SingleBit
54.5968451345783,114910.979179729,0.0022782425315409,2ndSCSDM_SingleBit
52.9413511388624,12203.7345379123,0.0181859912472156,2ndSCSDM_SingleBit
69.3782272795948,41097.2186855751,0.0034487523480259,2ndSCSDM_SingleBit
61.6286483185634,409572.263807424,0.0048966501105389,2ndSCSDM_SingleBit
85.3214497377381,10209.9453360027,0.0033124470069466,2ndSCSDM_SingleBit
54.0899069783085,25099.8625304363,0.000380522109784,2ndSCSDM_SingleBit
66.6810543665757,20556.941855047,0.0005043895086401,2ndSCSDM_SingleBit
63.6767468678483,12593.2527270255,0.0073122068951655,2ndSCSDM_SingleBit
54.1079833625431,29458.9781225349,0.0011548956625955,2ndSCSDM_SingleBit
85.7481875513352,25704.8610039312,0.0039503972631474,2ndSCSDM_SingleBit
53.9358683730366,12612.4125810025,0.0074246401466282,2ndSCSDM_SingleBit
69.9209445274882,19236.5679152502,0.006102462522826,2ndSCSDM_SingleBit
55.0876029994452,40827.3646721256,0.0051712460562889,2ndSCSDM_SingleBit
59.0198324212636,10600.0907635658,0.0040199068292429,2ndSCSDM_SingleBit
52.7627770703173,14520.4921782578,0.0112848605969282,2ndSCSDM_SingleBit
69.4418375627126,16793.6560967847,0.0020386642696805,2ndSCSDM_SingleBit
54.9434045422629,12851.128098561,0.0007733407189786,2ndSCSDM_SingleBit
99.1198960776433,10081.4113006603,0.006515088830485,2ndSCSDM_SingleBit
68.714877900221,20755.8293290594,0.0102525895722053,2ndSCSDM_SingleBit
54.4293701247126,33353.2451702371,0.0007381599681486,2ndSCSDM_SingleBit
55.6805419023272,19217.0811220956,0.0014713850874373,2ndSCSDM_SingleBit
55.517488557814,30818.0457133676,0.0042347786578396,2ndSCSDM_SingleBit
90.5632863668409,27413.5856238628,0.0024305517657447,2ndSCSDM_SingleBit
69.4335308205951,15321.8134781179,0.0012347540169487,2ndSCSDM_SingleBit
51.519549983794,164922.893535978,0.0029832743657826,2ndSCSDM_SingleBit
60.6463097664457,16658.0408198252,0.0099688183182263,2ndSCSDM_SingleBit
53.6328083672039,11122.8863843225,0.0039759358901088,2ndSCSDM_SingleBit
55.9801959710607,20042.6129878294,0.001494535957359,2ndSCSDM_SingleBit
59.4908815653971,70359.1936530992,0.005271309499492,2ndSCSDM_SingleBit
53.6983564478791,42194.5893890267,0.0008790552738928,2ndSCSDM_SingleBit
62.6268468856945,63997.8330732708,0.0156901985902575,2ndSCSDM_SingleBit
50.2922782738011,48356.9814094922,0.0003988003542825,2ndSCSDM_SingleBit
53.9713593489195,78617.4774487033,0.0032528304381326,2ndSCSDM_SingleBit
68.2024314873529,18156.7489844871,0.0006112767485544,2ndSCSDM_SingleBit
68.229861158675,76961.8687608945,0.003897352882945,2ndSCSDM_SingleBit
97.6538749086569,14862.9552699401,0.0114228273253327,2ndSCSDM_SingleBit
50.53823889397,159740.74128466,0.001155578120367,2ndSCSDM_SingleBit
51.7219317352598,428902.050374815,0.001186790595159,2ndSCSDM_SingleBit
54.5524794460374,16590.6444154655,0.0002139892004115,2ndSCSDM_SingleBit
54.127726652779,26364.4931611836,0.0079378926270552,2ndSCSDM_SingleBit
55.1706604036993,10334.8794926836,0.014662760223034,2ndSCSDM_SingleBit
60.0705435043252,328877.720005796,0.003433334061645,2ndSCSDM_SingleBit
62.9402986291701,104045.95265775,0.002202037590875,2ndSCSDM_SingleBit
54.4153898434453,55842.2426215394,0.0016178976617282,2ndSCSDM_SingleBit
69.7817542553966,13355.7286341234,0.0046933492538283,2ndSCSDM_SingleBit
54.9638995512686,51649.9632759467,0.0005844697515581,2ndSCSDM_SingleBit
89.6233966549754,25613.8390634121,0.0100706767878781,2ndSCSDM_SingleBit
83.5449509328792,10960.619068212,0.0012713167327535,2ndSCSDM_SingleBit
51.1659596458973,89371.7350670464,0.0079701106119386,2ndSCSDM_SingleBit
75.9948584307494,14675.8440215357,0.0077251763276203,2ndSCSDM_SingleBit
73.1093912370322,12309.3230278916,0.0003011720461004,2ndSCSDM_SingleBit
52.938240476836,67392.8417813341,0.0153750544920923,2ndSCSDM_SingleBit
53.2604363895826,34001.7494409926,0.0004283140112508,2ndSCSDM_SingleBit
54.1887904984979,71400.8316706902,0.000486245960637,2ndSCSDM_SingleBit
69.7615124029087,57072.4392861736,0.0042574106362995,2ndSCSDM_SingleBit
101.991443234863,15525.0260620605,0.0035210132720968,2ndSCSDM_SingleBit
77.835945836812,14229.1187449975,0.0003246368462947,2ndSCSDM_SingleBit
53.6179410311867,13775.0336996283,0.0047262348006389,2ndSCSDM_SingleBit
54.4630921835827,17729.4054786201,0.0064724452485885,2ndSCSDM_SingleBit
50.342831156692,17910.010455863,0.0005009188947247,2ndSCSDM_SingleBit
54.7046849228701,26085.4105677963,0.0010462723389315,2ndSCSDM_SingleBit
56.089185549777,40333.8192584197,0.0136938977057268,2ndSCSDM_SingleBit
58.0852323454349,31195.15121443,0.0002635308164049,2ndSCSDM_SingleBit
51.5828155640412,13120.9315392276,0.017862379976441,2ndSCSDM_SingleBit
68.1075645752358,61955.5099009507,0.0011284561411467,2ndSCSDM_SingleBit
51.9385182422158,155428.693050759,0.0066493861543201,2ndSCSDM_SingleBit
96.2472693389741,55757.4111741454,0.0101095120459632,2ndSCSDM_SingleBit
50.1087022576493,109787.785441747,0.0073111255439544,2ndSCSDM_SingleBit
70.2765885897769,26565.6640851811,0.0020452373567943,2ndSCSDM_SingleBit
68.5406758171851,15738.90768412,0.0008408325904669,2ndSCSDM_SingleBit
81.8969410982528,71545.7109767183,0.0119826208878551,2ndSCSDM_SingleBit
73.4442881417628,30740.0576992828,0.0183068628476918,2ndSCSDM_SingleBit
102.712391592004,14286.9218909517,0.0207973659133434,2ndSCSDM_SingleBit
93.0953169118756,27678.8108133291,0.0077075151269328,2ndSCSDM_SingleBit
53.5675228458092,32403.6061990667,0.0042889710612399,2ndSCSDM_SingleBit
54.6905214024625,17937.2594273955,0.0035101992978875,2ndSCSDM_SingleBit
55.8283841696813,104627.562505153,0.0083552669078539,2ndSCSDM_SingleBit
54.7403320883421,27989.1210683469,0.0005255069107443,2ndSCSDM_SingleBit
83.6522800862836,13684.5835852864,0.0092943151946345,2ndSCSDM_SingleBit
67.683269204449,54500.2947386763,0.0007566135478373,2ndSCSDM_SingleBit
54.634210687119,77706.4713278063,0.0159385180986933,2ndSCSDM_SingleBit
50.5117751669777,159498.074843363,0.00479482296357,2ndSCSDM_SingleBit
69.8576237176447,17612.9900281955,0.0011197195341703,2ndSCSDM_SingleBit
76.0824440434906,18092.4552104095,0.0030934701751092,2ndSCSDM_SingleBit
69.927724187816,10605.4638333919,0.0003461454642343,2ndSCSDM_SingleBit
57.8689068653693,10708.071211835,0.0016055852937308,2ndSCSDM_SingleBit
52.7246066001196,671632.768727604,0.0070805227513794,2ndSCSDM_SingleBit
62.8120634645871,350562.093398279,0.0116353497009642,2ndSCSDM_SingleBit
70.0519537919441,22281.8762719948,0.0010703706978787,2ndSCSDM_SingleBit
69.1975988154913,31053.1989057332,0.0090685717638994,2ndSCSDM_SingleBit
52.6091542623825,135759.097987925,0.0069148996822653,2ndSCSDM_SingleBit
70.145227322294,11350.6526748177,0.0060037674686997,2ndSCSDM_SingleBit
54.6788727680611,29458.9781225349,0.0024257404690115,2ndSCSDM_SingleBit
56.1190874731908,74922.3149247884,0.0089477237256631,2ndSCSDM_SingleBit
73.8512962077457,16381.7831135218,0.0192157110815754,2ndSCSDM_SingleBit
67.9631799140375,16956.1339528818,0.0005164561301471,2ndSCSDM_SingleBit
60.8642955206672,217714.129488005,0.0018749753644893,2ndSCSDM_SingleBit
70.098838279689,12689.3439460655,0.0007794195038672,2ndSCSDM_SingleBit
69.2723274917563,25796.2064021574,0.0006182635923085,2ndSCSDM_SingleBit
60.1400058829279,75570.5537138316,0.0007976012425236,2ndSCSDM_SingleBit
62.860579849318,398920.362467545,0.0051363877519658,2ndSCSDM_SingleBit
54.0608588160952,56611.5572354792,0.0116528077453007,2ndSCSDM_SingleBit
68.964361506469,47266.7163699322,0.003963529644103,2ndSCSDM_SingleBit
60.6475526143067,26863.4947272773,0.007973875713863,2ndSCSDM_SingleBit
58.5488866037018,698712.282156911,0.0049070648250637,2ndSCSDM_SingleBit
94.4067409815172,13643.037930463,0.0015485238003462,2ndSCSDM_SingleBit
55.7517182627414,21159.39557559,0.0033753291779084,2ndSCSDM_SingleBit
53.969175443775,10168.6371406513,0.001450909277536,2ndSCSDM_SingleBit
75.8100956574142,19640.4306867008,0.000451314006032,2ndSCSDM_SingleBit
52.0888774292487,130299.333232829,0.0066234415520006,2ndSCSDM_SingleBit
56.4155354591105,36687.1321015221,0.0003495455400708,2ndSCSDM_SingleBit
65.3215459415626,43343.2209647822,0.0095370327644374,2ndSCSDM_SingleBit
52.0052988144031,63706.613450904,0.0148104492845727,2ndSCSDM_SingleBit
52.7145046449376,10246.2276377215,0.0006047586208913,2ndSCSDM_SingleBit
50.9226652520502,76456.5190113993,0.0075439461357648,2ndSCSDM_SingleBit
73.5239456053225,13382.8287203652,0.0117581297184694,2ndSCSDM_SingleBit
67.3817118390684,70145.5869507142,0.001550717127563,2ndSCSDM_SingleBit
53.4888699701952,11134.1653805902,0.0002641415470242,2ndSCSDM_SingleBit
67.5907281058011,37704.9408476433,0.0014167961875983,2ndSCSDM_SingleBit
57.0268361646165,27441.3839595874,0.0086151989637015,2ndSCSDM_SingleBit
65.1780565487586,39967.57952199,0.0183836149766807,2ndSCSDM_SingleBit
51.2675146908923,290478.527927033,0.0033660537380283,2ndSCSDM_SingleBit
52.3690741709614,17224.6109888412,0.0013815379292332,2ndSCSDM_SingleBit
103.01847323452,26999.9738574481,0.0021275789570774,2ndSCSDM_SingleBit
50.1980821783031,45990.7966564881,0.0008799375187654,2ndSCSDM_SingleBit
54.636815495314,14099.9152925447,0.006302430032386,2ndSCSDM_SingleBit
50.3547947216714,12491.5573340418,0.0032215845737116,2ndSCSDM_SingleBit
73.6337498894702,13986.0530158324,0.0002160959696871,2ndSCSDM_SingleBit
65.5817177427909,200047.301676165,0.0141035179098266,2ndSCSDM_SingleBit
57.0822166375388,294778.939319957,0.01656359613686,2ndSCSDM_SingleBit
51.5128285272117,42602.8201151603,0.0022909782577287,2ndSCSDM_SingleBit
55.151471276636,42819.262387142,0.0005572440786031,2ndSCSDM_SingleBit
58.8233140324481,27385.8154480689,0.0016973618182678,2ndSCSDM_SingleBit
51.9496585967407,12050.1004884846,0.0025409199282518,2ndSCSDM_SingleBit
67.3598744848971,19032.938312783,0.0091091899460606,2ndSCSDM_SingleBit
56.2540347035434,13986.0530158324,0.0010160147898379,2ndSCSDM_SingleBit
54.1034777620828,18717.2951984831,0.000211520306,2ndSCSDM_SingleBit
52.8863716146468,394097.976381378,0.0041973048167429,2ndSCSDM_SingleBit
70.4614178267187,39906.8637007673,0.0122496562036302,2ndSCSDM_SingleBit
84.5870493187959,28102.8216621249,0.0032919113446596,2ndSCSDM_SingleBit
55.849045241991,81373.8327152897,0.0013003922387577,2ndSCSDM_SingleBit
60.5270367385537,45273.9460538391,0.0011661644939151,2ndSCSDM_SingleBit
74.766879293675,15415.2712538244,0.0020591590693468,2ndSCSDM_SingleBit
57.8949933593878,52281.9788638977,0.0013112489834045,2ndSCSDM_SingleBit
70.5423190352505,24683.6052690819,0.013715186506965,2ndSCSDM_SingleBit
64.8943434866284,26809.0964353259,0.0002699287040519,2ndSCSDM_SingleBit
54.686070764844,36335.586956457,0.0044426127735001,2ndSCSDM_SingleBit
58.9339976497656,81373.8327152897,0.0009855874846452,2ndSCSDM_SingleBit
52.6993475146963,338344.499051315,0.0052509739150521,2ndSCSDM_SingleBit
53.5546441442316,41034.7867992235,0.0023825521432769,2ndSCSDM_SingleBit
55.4255443861967,57130.3127380332,0.0005281056183124,2ndSCSDM_SingleBit
51.100417544958,17577.3239101637,0.0057684970327741,2ndSCSDM_SingleBit
75.5288451153809,45067.9287429443,0.001124239857562,2ndSCSDM_SingleBit
57.0297127773678,86475.8366368134,0.0015119156528478,2ndSCSDM_SingleBit
55.2548088952688,36948.3399052795,0.0009988823631721,2ndSCSDM_SingleBit
51.3967927520697,66275.1958292589,0.0002186095985791,2ndSCSDM_SingleBit
55.9046157157623,75608.8595992202,0.0096501788771006,2ndSCSDM_SingleBit
61.0594320520184,19119.9428607842,0.0016401241061015,2ndSCSDM_SingleBit
70.2548562955377,31496.9628783545,0.0190400613617475,2ndSCSDM_SingleBit
82.0235981100922,49222.3223129891,0.0019964769811708,2ndSCSDM_SingleBit
59.86451078776,231130.069190982,0.0057632993685972,2ndSCSDM_SingleBit
59.8055795296715,19501.5818567486,0.0011436161000857,2ndSCSDM_SingleBit
71.4934898206728,105425.909861808,0.0032388544406974,2ndSCSDM_SingleBit
55.3326090112002,44432.9620265017,0.0016915121772312,2ndSCSDM_SingleBit
68.2521853553334,29369.5422599892,0.0006816092262325,2ndSCSDM_SingleBit
58.7331575176977,77431.309606058,0.0015417313572731,2ndSCSDM_SingleBit
55.1336984003518,11287.5559992186,0.0018081183805753,2ndSCSDM_SingleBit
58.6042144373006,38947.859750695,0.0002386615182858,2ndSCSDM_SingleBit
52.2457483265081,81126.7861650912,0.0008866561202468,2ndSCSDM_SingleBit
56.3754956161246,29638.6677248036,0.0006193323229597,2ndSCSDM_SingleBit
50.3199506963227,37628.5887422653,0.0039709585541413,2ndSCSDM_SingleBit
54.5262371074894,43167.8595715672,0.0153102418932399,2ndSCSDM_SingleBit
68.8166394190167,43651.8192908834,0.0048671429699375,2ndSCSDM_SingleBit
50.4203702471337,64748.123450091,0.007885475333153,2ndSCSDM_SingleBit
60.4943976040773,202700.520836052,0.0002106985808469,2ndSCSDM_SingleBit
56.9811157978697,260889.359909647,0.0029329027405495,2ndSCSDM_SingleBit
78.7129288848001,82161.1208320517,0.0183197135223339,2ndSCSDM_SingleBit
52.5841977235024,175441.007669579,0.0020479949393046,2ndSCSDM_SingleBit
52.745853994463,20308.4373421093,0.0092829072001476,2ndSCSDM_SingleBit
56.9253387693119,18462.9392077139,0.0009474259140132,2ndSCSDM_SingleBit
55.8300568441945,18064.9704768036,0.001521621956081,2ndSCSDM_SingleBit
62.9799177093666,11072.2721272934,0.0006375851334429,2ndSCSDM_SingleBit
51.0111228228767,175886.104289469,0.001428820796941,2ndSCSDM_SingleBit
54.5550786835831,37552.391249091,0.0003099027180972,2ndSCSDM_SingleBit
59.0710265937369,14698.1724091681,0.0004588554964532,2ndSCSDM_SingleBit
53.1776370535169,38888.6930131064,0.0142448585491102,2ndSCSDM_SingleBit
64.1965601121181,31100.4444243811,0.010732829356706,2ndSCSDM_SingleBit
68.5171495341166,94399.3904481615,0.0030667614589391,2ndSCSDM_SingleBit
94.8699994250533,13936.527842928,0.0191731450068207,2ndSCSDM_SingleBit
76.861222152065,11253.2875903612,0.0028725976324326,2ndSCSDM_SingleBit
74.6311899237303,42344.5330736139,0.0019898136648538,2ndSCSDM_SingleBit
81.6224975650331,39644.8258383945,0.0024412141662285,2ndSCSDM_SingleBit
53.5810075247911,25600.8622669265,0.0005122116026888,2ndSCSDM_SingleBit
75.8132525553893,159983.776927915,0.0201853201505443,2ndSCSDM_SingleBit
54.3259219030632,13342.1991769733,0.0004741159268,2ndSCSDM_SingleBit
51.4470091330488,75723.893795761,0.0004942824253821,2ndSCSDM_SingleBit
51.3992291443269,11970.9766917098,0.0061409007942307,2ndSCSDM_SingleBit
54.8976715649687,13894.2172989797,0.0007663956880366,2ndSCSDM_SingleBit
51.5705991779557,98056.286135238,0.0103886125996653,2ndSCSDM_SingleBit
54.7129155662861,16053.0603450291,0.0062952520890835,2ndSCSDM_SingleBit
53.6633017566287,60773.8526795384,0.0099431442957996,2ndSCSDM_SingleBit
63.2028973782479,283498.023074986,0.0022144504005502,2ndSCSDM_SingleBit
70.7931003158523,46648.0255200992,0.015414546619094,2ndSCSDM_SingleBit
52.1231451850289,10653.9441873973,0.0007907658908924,2ndSCSDM_SingleBit
80.6853055603321,11111.6188137658,0.005162480216297,2ndSCSDM_SingleBit
55.5406100576169,19680.2830511817,0.0017290475887183,2ndSCSDM_SingleBit
53.7346478317692,28274.2391779019,0.000298408235973,2ndSCSDM_SingleBit
75.0688650543159,20318.731466408,0.0103824778782953,2ndSCSDM_SingleBit
54.0669708029972,17076.859511309,0.0005854754588075,2ndSCSDM_SingleBit
59.1732726516491,95312.7002413656,0.009797757939577,2ndSCSDM_SingleBit
55.3340347421986,11606.5862099638,0.0159701506138142,2ndSCSDM_SingleBit
57.2607521847346,10943.96849803,0.001498448520973,2ndSCSDM_SingleBit
87.6175230420077,21342.4697502011,0.0015461910436704,2ndSCSDM_SingleBit
59.622199344244,257735.574498756,0.0008249472310512,2ndSCSDM_SingleBit
60.6772907254679,29986.1421017911,0.0108573085621698,2ndSCSDM_SingleBit
69.9770751358482,20598.6539107799,0.0042452837677557,2ndSCSDM_SingleBit
68.7516867125398,21331.6569670894,0.0004570868377543,2ndSCSDM_SingleBit
53.7156594515864,217273.260684521,0.0002899423361118,2ndSCSDM_SingleBit
53.8172213483853,30584.6732400849,0.011008870224245,2ndSCSDM_SingleBit
52.0238413199344,25432.7609780448,0.00164558056101,2ndSCSDM_SingleBit
51.3965771005576,18879.2399646827,0.0010720795767825,2ndSCSDM_SingleBit
67.0332422270749,15174.9960837541,0.0036668845132402,2ndSCSDM_SingleBit
97.2160917623456,22934.8819260165,0.0014501386963157,2ndSCSDM_SingleBit
54.5029418798658,18472.2978692358,0.0099742753839783,2ndSCSDM_SingleBit
50.6291100463766,288278.852674152,0.0016031571300062,2ndSCSDM_SingleBit
60.5673367270635,278937.797850699,0.0015928723215415,2ndSCSDM_SingleBit
110.572246322193,10943.96849803,0.0027789718342016,2ndSCSDM_SingleBit
57.2046107814399,70537.6960436701,0.0007523026436283,2ndSCSDM_SingleBit
69.6786012202853,26351.1360591361,0.0023323594190006,2ndSCSDM_SingleBit
55.6847784554626,79821.8161599301,0.0046621994992556,2ndSCSDM_SingleBit
55.8192388672623,82036.307671396,0.0042813977731437,2ndSCSDM_SingleBit
93.3111681183765,52229.0168120221,0.0019621474597636,2ndSCSDM_SingleBit
56.6315165653144,55559.9719519449,0.0064871809064519,2ndSCSDM_SingleBit
69.4944783139603,20977.8917981167,0.0048271931724425,2ndSCSDM_SingleBit
51.6065147059943,16315.5044141961,0.0003958754235145,2ndSCSDM_SingleBit
71.0319463016098,22315.7767665659,0.0135163847366675,2ndSCSDM_SingleBit
52.7214726163516,36538.7004331969,0.0006538222060398,2ndSCSDM_SingleBit
61.7609328211534,25304.203775936,0.0090292782086,2ndSCSDM_SingleBit
78.5749224084724,25613.8390634121,0.0098807592405545,2ndSCSDM_SingleBit
84.2910069593696,14946.0381859564,0.0011342559768637,2ndSCSDM_SingleBit
63.0399827040026,44636.0767381629,0.0020267297587104,2ndSCSDM_SingleBit
69.3006895075386,26606.082097565,0.0033836111432904,2ndSCSDM_SingleBit
63.8065509067719,228451.772779173,0.0096277516813317,2ndSCSDM_SingleBit
70.8347013637173,75036.3045861326,0.0089702462467647,2ndSCSDM_SingleBit
52.8143428894304,54610.8811939781,0.0026841599062548,2ndSCSDM_SingleBit
68.5727411867762,16233.0330065383,0.017599565716449,2ndSCSDM_SingleBit
66.1451798315361,50255.7220126725,0.0013284527346582,2ndSCSDM_SingleBit
68.4531967219302,46718.9976014711,0.0186159576332503,2ndSCSDM_SingleBit
56.3140359379408,17568.4186712974,0.0124673141991255,2ndSCSDM_SingleBit
83.9025914255212,28259.914536965,0.0113258420028583,2ndSCSDM_SingleBit
54.8300521574319,10429.5823390081,0.0006093188081334,2ndSCSDM_SingleBit
75.6629249460291,171659.376024347,0.0050657804818415,2ndSCSDM_SingleBit
69.9870493074398,15407.4613805236,0.0009179628953827,2ndSCSDM_SingleBit
77.4573521738042,19462.0913602914,0.0035539471248262,2ndSCSDM_SingleBit
85.5441857136785,11033.064769011,0.0003295965898045,2ndSCSDM_SingleBit
51.3133059837953,18651.0165078505,0.000521360704236,2ndSCSDM_SingleBit
